NodeID,Tweet_ID
74,457095704
74,209614944
74,5676102
74,1587221852
74,337224599
74,1046660040
74,1046660040
75,64172365
76,54290504
76,54290504
76,16846294
76,14792418
76,28128776
76,21441630
76,19297246
76,19097159
76,21441630
76,19297246
76,132276254
76,19297246
76,16362921
76,19297246
76,19097159
76,19097159
76,21441630
76,19097159
76,19097159
76,23293367
76,57690927
76,19097159
76,2706357732
76,526837239
76,19097159
76,750050767
76,21441630
76,163897617
76,750050767
76,3048803128
76,21233990
76,2706357732
76,18981334
76,53246092
76,11348282
78,549194825
78,163500221
78,353414062
78,232932965
78,725425135
78,180661819
78,2550449089
79,22856987
79,364956613
79,437627160
79,384600885
79,211583400
79,15754344
79,15254955
79,353789193
79,146502086
79,409551566
79,14888704
79,16246929
79,11454572
79,46063
79,16076032
79,19826509
79,22387220
79,2199541
79,2244340904
79,14265924
79,14222615
79,15211440
79,19293520
79,78012548
79,22660345
79,14370402
79,14207809
79,271051788
79,1613454290
79,14370402
79,224079521
79,7331862
79,18206161
79,17915782
79,20629862
79,20629862
79,81961201
79,17096538
79,750532897
79,459483899
79,104070525
79,44388921
79,69266402
79,110742456
79,2317524115
80,214624407
81,73171384
81,940832767
81,10876852
81,8325052
81,133729321
81,23566038
81,952483908
81,75038992
81,14365183
81,1337271
81,2663058433
81,564919357
81,1138959692
81,3414684603
81,3414684603
81,3414684603
81,105270139
81,17221819
82,54680379
82,2373735295
82,42176166
82,2445516865
82,225235528
82,294071256
82,2467457791
82,17094311
82,16589206
82,14182218
82,25014406
82,1381926373
82,43586811
82,2329066872
82,2319108198
82,31030273
82,2497274298
82,119356526
82,2916305152
82,2305351020
82,2916305152
82,822787866
82,52998787
83,611986351
83,93724448
84,632430539
84,84841519
84,750532897
84,16528388
84,409551566
84,17096538
84,66866051
84,16528388
84,110742456
84,750532897
84,464611400
84,13507272
84,464611400
84,750532897
84,750532897
84,750532897
84,750532897
84,15066290
84,16528388
84,30082212
84,16528388
84,632430539
84,48838943
84,590538014
84,12953952
84,84176946
84,54957031
84,15066290
84,54957031
84,750532897
84,750532897
84,1063624591
84,750532897
84,335939940
84,750532897
84,750532897
84,14969519
84,750532897
84,16528388
84,2819176904
84,335939940
84,14969519
84,16528388
84,16528388
84,1063624591
84,1119409808
84,750532897
84,16528388
84,15066290
84,314361964
84,16528388
84,16528388
84,15066290
84,15066290
84,409551566
84,14370402
84,1194926401
84,16528388
84,750532897
84,16528388
84,399122322
84,17934141
84,750532897
84,750532897
84,384600885
84,16528388
84,16528388
84,18684144
84,16212833
84,16528388
84,2601156570
84,187944376
84,1194926401
84,36257437
84,65095375
85,18222696
85,20262641
85,2813580175
85,576383203
85,2813580175
85,15136500
85,2315871932
85,2828274378
85,10420662
85,2371130282
85,3558579676
85,12953952
85,15136500
85,12953952
85,2872297709
85,3056394376
85,13507272
85,3056394376
85,51705399
85,2813580175
85,12953952
85,3056394376
85,389551993
85,2315871932
85,227423290
85,2371130282
85,389551993
85,17620820
85,1063624591
85,2371130282
85,576383203
85,16528388
85,249339630
85,12953952
85,12953952
85,322527525
85,418079073
85,409551566
85,464611400
85,384600885
85,3056394376
85,84841519
85,409551566
85,20262641
85,106251985
85,2813580175
86,762007345
86,259725229
86,163997887
86,15164565
86,14103558
86,2706797414
86,1225775714
86,263792919
86,1138959692
86,3090421505
86,10420662
86,2916305152
86,94134508
86,259725229
86,345177338
86,21301903
86,38182445
86,2720877595
86,1138959692
86,222553194
86,222553194
86,1041346340
86,77888423
86,1138959692
86,1138959692
86,14245284
86,34743251
86,2291396396
86,9551792
86,1138959692
86,7736942
86,222553194
86,3236410394
86,18983897
86,17092977
86,2798524260
86,28552516
86,492388638
86,1138959692
86,14372486
86,9551792
86,435096050
86,232680302
86,176724026
86,1463880866
86,749583
86,224163572
86,2897815260
86,5971922
86,1138959692
86,4519121
86,222553194
86,699263
86,224163572
86,60642052
86,1320073344
86,816653
86,16879998
87,52351557
88,14706299
88,249141784
88,243764385
88,14706299
88,15334442
88,2301963115
88,2667052088
88,271464427
88,2667052088
88,2371130282
88,271464427
88,2667052088
88,2667052088
88,2667052088
88,770797550
88,935127458
88,2667052088
88,2667052088
88,14706299
88,273977596
88,2667052088
88,19754444
88,61697242
88,1225775714
88,1225775714
88,583450546
88,243764385
88,61697242
88,596883011
88,19754444
88,17825500
88,28873233
88,28873233
88,2715233518
88,19217918
88,18983897
88,18983897
88,19754444
88,1898009558
88,441498632
88,28873233
88,19754444
88,18983897
88,18983897
88,14244461
88,2610007699
88,61697242
88,2610007699
88,404246958
88,1318539494
88,384600885
88,15785718
88,17825500
88,19575406
88,24358412
88,17000457
88,17000457
88,47460777
88,17170638
88,2371130282
89,15747981
89,83769450
89,138176285
89,79239477
89,138176285
89,138176285
89,15563081
89,83769450
89,138176285
89,16748161
89,273950412
89,42804564
89,42804564
89,42804564
89,17143251
89,2149490797
89,755705088
89,581372036
89,57440969
89,96279191
89,714591024
89,17143251
89,404211634
89,42804564
89,203804349
89,42804564
89,728012034
89,187604730
89,755705088
89,42804564
89,3157884781
89,42804564
89,2485761421
89,279009807
89,18690323
89,203804349
89,1654046532
89,379483327
89,57192554
89,3353729182
89,96279191
89,83769450
89,55149136
89,13815052
89,14469132
89,143916147
89,2842098076
89,23582581
89,81530485
89,83769450
89,14469132
89,42804564
89,42804564
89,16748161
89,138176285
89,103135101
89,239918011
89,15563081
89,16679455
89,16748161
89,714591024
90,127889171
90,17063588
90,2371130282
91,2451759192
91,298679045
91,257669543
91,33267683
91,596006889
91,17598989
91,3261268965
91,17598989
91,89552537
91,298679045
91,17598989
91,89552537
91,596006889
91,16908416
91,24756255
91,596006889
91,17598989
91,17598989
91,89552537
91,747864013
91,596006889
91,298679045
91,17598989
91,21328978
91,257151647
91,361111228
91,4338125112
91,298679045
91,17598989
91,17598989
91,4321613248
91,298679045
91,17598989
91,17598989
91,239946976
91,19936330
91,371307160
91,17598989
91,17598989
91,24756255
91,17598989
92,15211461
92,326405717
92,15211461
92,412393061
92,15211461
92,410464889
92,16042093
92,963248990
92,15205352
92,15211461
92,149113412
92,15211461
92,149113412
92,1225775714
92,15211461
92,235077670
92,14370402
92,2396437530
92,14370402
92,14370402
92,481659808
92,235077670
92,1279108712
93,39635043
93,370246300
93,299239037
93,299239037
93,521827415
93,299239037
93,299239037
93,299239037
93,2565278798
93,23345489
93,299239037
93,299239037
93,19017255
93,10638
93,1056254191
93,1526595216
93,299239037
93,1703874307
93,141231129
93,299239037
93,299239037
93,1526595216
93,299239037
93,299239037
93,299239037
93,3169041140
93,2587646102
93,299239037
93,299239037
93,299239037
93,19238948
93,3168230276
93,299239037
93,299239037
93,544008768
93,3169041140
93,299239037
93,3169041140
93,19754444
93,299239037
94,299239037
94,84841519
94,46666492
94,29982353
94,15136500
94,4333415014
94,112167718
94,1128813198
94,370246300
94,1128813198
94,1128813198
94,370246300
94,280562100
94,82373596
94,4333415014
94,16847082
94,505624877
95,285428413
95,1138959692
95,1138959692
95,222553194
95,285428413
95,1138959692
95,53112126
95,54159249
95,1138959692
95,572225652
95,210193709
95,1306501801
95,285428413
95,14159158
95,1010711
95,1304641663
95,19664663
95,44668175
95,400901678
95,10650562
95,285428413
95,36448065
95,107236680
95,1873671373
95,44258478
95,3246181182
95,2400452360
95,1138959692
95,140969989
95,1138959692
95,6041492
95,1138959692
95,195758882
95,140969989
95,119933555
95,140969989
95,1648999932
95,140969989
95,21752304
95,159822053
95,140969989
95,47707747
95,21752304
95,21752304
95,1591568383
95,17757889
95,21752304
95,1138959692
95,44258478
95,1138959692
95,1138959692
96,1138959692
96,4218615754
96,4218615754
96,32347444
96,310810258
96,32347444
96,32347444
96,32347444
96,15155675
96,32900114
96,32900114
96,10179552
96,32347444
96,351520511
96,32900114
96,310810258
96,18063358
96,2571178250
96,15155675
96,351520511
96,32347444
96,310810258
96,2571178250
96,32347444
96,392635839
96,1431551
96,2571178250
96,15155675
96,32347444
96,183579921
96,32347444
96,121513732
96,11033
96,2717248976
96,163544554
96,268181178
96,32347444
96,2717248976
96,1304604337
96,40655158
96,2717248976
96,32347444
96,32347444
96,18758547
96,32347444
96,32347444
96,32347444
96,32347444
96,15155675
96,15155675
96,15155675
96,268181178
96,2717248976
96,32347444
96,32347444
96,988465844
96,2717248976
96,32347444
96,32347444
96,32347444
96,713111808
96,42378722
96,42378722
96,42378722
96,42378722
96,2650962710
96,2717248976
96,268181178
96,15155675
96,310810258
96,418936416
96,268181178
96,2650962710
96,32347444
96,30953437
96,32347444
96,2650962710
96,17860857
96,17860857
96,1304604337
96,32347444
96,15155675
96,206278538
96,884632902
96,206278538
96,206278538
96,206278538
96,206278538
96,32347444
97,1304604337
97,61697242
97,37472493
97,37472493
97,34478091
97,61697242
97,61697242
98,815702167
98,815702167
98,24304268
98,24304268
98,2966116756
98,333500258
98,815702167
98,12599552
98,964641
98,135429119
98,58507461
98,22090529
99,16246973
99,38497652
99,38497652
99,140547998
99,10781952
99,36093693
99,1132010306
99,5943622
99,914629286
99,38497652
99,56191110
99,56191110
99,23109181
99,31348619
99,13889622
99,283053195
99,81642714
99,3980180038
99,354220053
99,63506279
99,38497652
99,258180422
99,470847338
99,127617936
99,127617936
99,26650382
99,776085678
99,61463704
99,2339513444
99,38497652
99,219083847
99,2525906341
99,59603406
99,2529971
99,12092012
99,216124294
99,219083847
99,219083847
99,1152264182
99,329809276
99,25073877
99,5943622
99,1242511
99,1152264182
99,76351598
99,19712106
99,25103
99,24077995
99,590039419
99,38497652
99,14245284
99,38497652
99,15312928
99,158135219
99,26523333
99,914629286
99,354220053
99,158135219
99,1698582715
99,1329243757
99,510860223
99,2897815260
99,6450462
99,2317761902
99,38497652
99,3331374167
99,283734762
99,10809412
99,67958182
99,487118986
99,34857095
100,3837921375
100,61697242
100,53184453
100,53184453
100,336289087
100,61697242
100,88982108
100,258988172
100,2858616674
100,14051115
100,110742456
100,1092089610
100,71030343
100,2667052088
100,9737032
100,14244461
100,2667052088
100,3076315835
100,61697242
100,14800144
100,262940517
100,2949668627
100,770797550
100,14221895
100,61697242
100,14221895
100,258988172
100,80895258
100,61697242
100,17825500
100,2949668627
100,2842829341
100,2667052088
100,61697242
100,2667052088
100,3002580366
100,2667052088
100,61697242
100,1225775714
100,336289087
100,14221895
100,409551566
100,4195982363
100,336289087
100,3345651075
100,14273403
100,2767952581
100,258988172
100,142310647
101,19754444
101,34734082
101,310947580
101,27204108
101,1182364279
101,3288219951
101,137703483
101,15344145
101,19924087
101,188768854
101,40532389
101,2285051
101,29707497
101,69080476
101,232235048
101,17145512
101,14653034
101,2164662709
101,6892312
101,76792634
101,2651443580
101,27082836
101,19358633
101,3152587277
101,19604907
101,103688177
101,19319379
101,24878499
101,22001973
101,2319479905
101,22021978
101,558926869
102,63528313
102,93618872
102,12588712
102,93618872
102,5943622
102,235229140
102,235229140
102,474964424
102,235229140
102,90219306
102,2327654917
102,227937965
102,14854023
102,90219306
102,93618872
102,150400398
102,2857907670
102,93618872
102,1668338150
102,93618872
102,1381685072
102,19608199
102,8170292
102,60783724
102,93618872
102,8170292
102,93618872
102,299865722
102,3315766473
102,2479789014
102,2620192647
102,1960825746
102,253109286
102,38205414
102,22481472
102,8170292
102,2327654917
102,219345607
102,27066806
102,157997359
102,219345607
102,511402689
102,17736588
102,157997359
102,1329119676
102,22401999
103,3304369389
103,253466685
103,4075569586
103,406331734
103,87818409
103,1374432792
103,299734693
103,26012202
103,880178275
103,205752843
103,1408313922
103,1264698888
103,25332827
103,388293832
103,142818234
103,211069449
103,211069449
103,123038255
103,251714858
104,309126590
104,4242849675
104,1938487315
105,451586190
105,1541364193
105,17921791
105,130109576
105,130109576
105,2543147876
105,130109576
105,16139649
105,465973
105,40015623
105,465973
105,95699146
105,19920041
105,65322179
105,105236496
105,18541636
105,61183568
105,14085096
105,90424949
105,158021529
105,16139649
105,465973
105,18541636
105,3695647695
105,16139649
105,24444965
105,46867946
105,46867946
105,50591603
105,16558943
105,267862234
105,85794542
105,1541364193
105,162473641
105,20598137
105,20052899
105,16692859
105,65322179
105,18951658
105,3761322683
105,465973
105,465973
105,18541636
105,19925839
105,159992511
106,2924809397
106,2737114498
106,19534996
106,10162
107,38681183
107,160924991
107,132132703
107,2948937802
107,569090904
107,20499665
107,370827114
107,15761887
107,165401641
107,122728088
107,2179660838
107,589157784
107,38451030
107,616010173
107,588259039
107,144780821
107,18016521
107,1734940808
107,14408711
107,15452404
107,77803915
107,719898644
108,14577516
108,14700902
108,16973333
108,90034304
108,2977849811
108,2716516619
108,2461887810
108,56687115
108,14431987
108,2868587227
108,13557972
108,36941760
108,18720918
108,20985003
108,7555262
108,3477429197
108,19906615
108,15947602
109,1465707464
109,3107373729
109,3107373729
109,3107373729
109,52372692
109,3107373729
109,104133215
109,330164018
109,52372692
109,361869065
109,104133215
109,361869065
111,1860558529
111,3044632504
111,140134246
111,1860558529
111,17423588
111,33848504
111,3107373729
111,26210681
111,3107373729
111,3107373729
111,3107373729
111,3107373729
111,863049589
111,52372692
111,3107373729
111,3107373729
111,155584627
111,1534493138
111,2202900275
111,26201346
111,587495623
111,2190468980
111,878547420
111,233489955
111,3107373729
111,52372692
111,746694775
111,1461434137
111,784778940
111,46380983
111,2910602092
111,784778940
111,332509561
111,3107373729
111,1461434137
111,92116069
111,1263752238
111,104133215
111,847203050
111,1165867028
111,104133215
111,3107373729
111,3107373729
111,3107373729
111,3107373729
111,3107373729
111,1612448300
111,1037921899
111,327577091
111,327577091
111,3107373729
111,1461434137
111,104133215
111,863049589
111,2776622671
111,1871007926
111,262702115
111,553829808
111,3107373729
111,3001453293
111,2329916507
111,55787589
111,3312390766
111,2516008850
111,104133215
111,284177873
112,16343974
112,16343974
112,15741261
112,39262484
112,18050794
112,92759618
112,16343974
112,745339620
112,243836022
112,26600053
112,26600053
112,236055826
112,280941951
112,93446346
112,395237176
112,1598644159
112,2225569800
112,510263933
112,16343974
112,14527141
112,98357151
112,1608571856
112,377480869
112,20434379
112,1512898820
112,17133807
112,24434314
112,19644330
112,18020612
112,17133807
112,853170834
112,311911910
112,1686868776
112,3107342174
113,5910492
113,75597841
113,137295176
113,72260786
113,72260786
113,14123689
113,8170292
113,409293600
113,95740980
113,923263237
113,4898091
113,72260786
113,18949452
113,16379264
113,95740980
113,17154865
113,13098602
113,18949452
113,18949452
113,137295176
113,75597841
113,75597841
113,72260786
113,923263237
113,20237824
113,17766403
113,870051811
113,72260786
113,2349845856
113,16973333
113,75597841
113,2349845856
113,75597841
113,101495057
113,72260786
113,18949452
113,20237824
113,923263237
113,95740980
113,95740980
113,95740980
113,18949452
113,75597841
113,72260786
113,415162673
113,317531538
113,72260786
113,135640929
113,57268394
113,72260786
113,72260786
113,42589787
113,2349845856
113,145068025
113,615148002
113,72260786
113,870051811
113,72260786
113,18949452
113,72260786
113,75597841
113,95740980
113,619123865
113,619123865
113,72260786
113,927783252
113,923263237
113,18944486
113,17681461
113,352595592
114,381589648
114,225967979
114,326778162
114,326778162
114,240339489
114,41105907
114,41105907
114,41105907
114,284003477
114,41105907
114,1943484187
114,3586567036
114,41105907
114,3586567036
114,83339260
114,41105907
114,41105907
114,41105907
114,41105907
114,41105907
114,41105907
114,41105907
114,63078227
114,16281231
114,41105907
114,41105907
114,47636400
114,873311238
114,90856868
114,150400398
114,166712218
114,5838002
114,72515134
114,72515134
114,237087413
114,2473674332
114,18331985
114,290999229
114,392741269
114,29075172
114,1124827256
114,376740606
114,120257330
114,53107828
114,14085096
114,26985345
114,14224719
114,23950023
114,46867946
114,41105907
114,16343974
114,350141214
114,91812903
114,1020739873
114,464734522
114,61781260
114,14685924
114,3110800479
114,103065157
114,25984418
114,16133363
114,95721440
114,16708655
114,83339260
114,19983221
114,380966413
114,63078227
114,63078227
114,41105907
114,41105907
114,380966413
114,3586567036
114,41105907
114,3321770050
114,41105907
114,41105907
114,41105907
114,41105907
114,41105907
115,41105907
115,176108271
115,591162773
115,138832784
116,125943165
116,125943165
116,79292795
116,403761570
116,338875694
116,112150907
116,215679747
116,2673425388
116,16558943
116,19530134
116,16708655
116,92495367
116,59736898
116,215679747
116,215679747
116,19011697
116,7847192
116,14157134
116,19358633
116,25303558
116,117366399
116,305073570
116,127503320
116,608941142
116,112150907
116,20598137
116,1283775062
116,19530134
116,18541636
117,79292795
117,610659001
117,14563023
117,378235497
117,2798941923
117,308105256
117,216122857
117,2407801430
117,610659001
117,21812308
117,2603889039
117,77254582
117,5402612
117,610659001
117,61183568
117,61183568
117,2215860266
117,21218554
117,3294157343
117,970269500
117,2401651836
117,16133363
117,610659001
117,195037431
117,2407801430
117,61211629
117,20668369
117,195037431
117,465965880
117,18904582
117,18904582
117,5988062
117,2547893780
117,24234737
117,2407801430
117,610659001
117,2407801430
117,610659001
118,19983221
119,12870772
119,18134929
119,227460544
119,14302805
119,4328930475
119,227460544
119,14302805
119,3320886334
119,3320886334
119,76481711
119,12870772
119,897903942
119,76481711
119,18134929
119,14190551
119,164670951
119,12870772
119,3436838302
119,18460290
119,12870772
119,18460290
119,14190551
119,12870772
119,21713090
119,14291684
119,143212610
119,14291684
119,90599068
119,227460544
119,39969997
119,18134929
119,4328930475
119,82154934
119,2833848197
119,3297752119
119,412425734
119,161668157
119,589098878
119,161668157
119,2192446680
119,12870772
119,4328930475
119,12870772
119,12870772
119,56649229
119,39969997
119,897903942
119,229502710
119,1413250562
119,242278406
119,16973333
119,3320886334
119,172267021
119,143779403
119,4072320430
119,18134929
119,2251867968
119,897903942
119,1336357328
119,90599068
119,18460290
119,3393953087
119,12870772
119,14291684
119,12870772
119,2192446680
119,161668157
119,161668157
119,161668157
119,4328930475
119,328634628
119,130138925
119,387054267
119,387054267
119,161668157
119,757401722
119,1585802100
119,2385083917
119,20320185
119,227460544
119,161668157
119,3320886334
119,154661114
120,1275761563
120,81424053
120,8859092
120,81424053
120,97909412
120,142024046
120,71554273
120,1091690629
120,81424053
120,265705962
120,39324127
120,52574994
120,21794900
120,16017472
120,27554091
120,16017472
120,81424053
120,10073012
120,2358563918
120,12837932
120,21935906
120,1911128240
120,17993004
120,17807189
120,16017472
120,81424053
120,2192215837
120,1394892254
120,16017472
120,16017472
120,240578571
120,16017472
120,81424053
120,81424053
120,22671375
120,107145088
120,17471979
121,19983221
121,240181737
121,19983221
121,19983221
121,403459590
121,79729801
121,19983221
122,128198774
122,2870874946
122,2870874946
122,2870874946
122,1775731
122,20430688
122,3328070656
122,3226043632
122,4012183877
122,3407652820
122,620071196
122,20077433
122,2979913319
122,26304307
122,53962656
122,241286847
122,48275733
122,2501509382
122,206995167
122,3063120171
122,845116076
122,3317881340
122,85108629
122,3407157039
122,2172566153
122,1116594558
122,3407157039
122,1693569775
122,4342436595
122,1638246391
122,2885506737
122,516455524
122,368553995
122,4041552442
122,1409502518
122,140685175
122,3407157039
122,1516778012
122,819676280
122,325050750
122,2839475248
122,39790979
122,355537169
122,1116594558
122,147247464
122,833395710
122,2614039042
122,2151617310
122,16308802
122,241286847
122,209644081
122,277698295
122,227476559
122,169547461
122,16649635
122,52990246
122,29979294
122,127992719
122,80107959
122,3145952175
122,48662533
122,21291593
122,126339630
122,540692493
122,3306519077
122,69806656
122,133684992
122,20903230
122,16308802
122,3071226496
122,3028709141
122,3317881340
122,3317881340
122,3089221139
122,69806656
122,3059394340
122,2730884818
122,354835655
123,19979086
123,40874631
123,27915105
123,3108351
123,68377720
123,7847192
123,350958562
123,63687427
123,65466158
123,68377720
123,3686438355
123,3686438355
123,2686800158
123,68377720
123,311978366
123,68377720
123,68377720
123,2686800158
123,68377720
123,68377720
123,68377720
123,350958562
123,79292795
123,68377720
123,68377720
123,1391458254
123,1417251
123,68377720
123,68377720
123,260377391
123,68377720
123,68377720
123,68377720
123,4898091
123,329818631
123,68377720
123,68377720
123,68377720
123,68377720
123,68377720
123,601122867
123,219275799
123,68377720
123,68377720
123,68377720
123,68377720
123,68377720
123,28195764
123,68377720
123,68377720
123,68377720
123,343574186
123,68377720
123,234402388
123,68377720
123,223576940
123,259288589
123,3888592215
123,19644592
123,22473844
123,215679747
124,161351071
124,20598137
124,36321794
124,14085096
124,137758639
124,1953001
124,182818643
124,25119183
124,219275799
124,498986721
124,162044153
124,52393483
124,498986721
124,20547642
124,15778426
124,162044153
124,278025096
124,18809812
124,20598137
124,106118793
124,17808531
124,130120037
124,95721440
124,162044153
124,47599899
124,21678286
124,3013229182
124,17808531
124,162044153
124,636878293
124,7847192
124,19983221
124,182818643
124,20598137
124,14810076
124,18448883
124,362641628
124,26230924
124,124419874
124,38162820
124,1966853138
124,137758639
124,24758341
124,15249629
124,615034583
124,373291947
124,120257330
124,373291947
124,373291947
124,2890866940
124,464820349
124,278025096
124,22776133
124,162044153
124,162044153
124,27695248
124,14085096
124,460401829
124,15249629
124,52418188
124,2861345003
124,19908335
124,22812734
124,3092390579
124,3092390579
124,3092390579
124,27844589
124,161351071
124,66673916
124,278025096
124,66673916
124,40015623
125,375721095
125,7587032
125,18424289
125,22240612
125,15110357
125,7852612
125,553822388
125,1115874631
125,16045956
125,487118986
125,472962312
125,223372811
125,223372811
125,404520474
125,120180668
125,2992395456
125,1626294277
125,475066802
125,50910154
125,14173315
125,60113926
125,1917731
125,14173315
125,912583795
125,60113926
126,2962238255
126,2962238255
126,2459455615
126,7587032
126,2459455615
126,3522549561
126,343941824
126,2160968579
126,2459455615
126,2962238255
126,16542764
126,262077040
126,2444328073
126,1615108514
126,137903603
126,3290289945
126,20052899
126,196642609
126,2444328073
126,196642609
126,2160968579
126,60611314
126,60611314
126,196642609
126,1270228513
126,636844216
126,40010267
126,40010267
126,3522549561
126,2160968579
127,787511155
127,370335642
127,2168155795
127,598577216
127,218095155
127,135244335
127,6549332
127,549201908
127,260299253
127,1480745756
127,260299253
127,265902729
127,598577216
127,598577216
128,311945784
128,143740022
128,21392716
128,143740022
128,21887420
128,22919789
128,76887832
128,295588168
128,295588168
128,143740022
128,1729112666
128,21392716
128,295588168
128,143740022
128,21887420
128,21392716
128,21392716
128,21392716
128,143740022
128,14684809
128,26049633
128,21392716
128,761654978
128,314452645
128,143740022
128,252974476
128,295588168
129,14431752
129,72256070
129,228738207
129,333986545
129,24885674
129,202733579
129,202733579
129,96107288
129,42652632
129,28354758
129,42652632
129,72256070
129,72256070
129,402676543
129,333986545
129,574546092
129,139222822
129,139222822
129,139222822
129,202733579
129,79139232
129,15009855
129,79139232
129,15389904
129,72256070
129,4171730367
129,24885674
129,24885674
129,202733579
129,518891781
129,2385023718
129,14431752
129,72256070
129,28354758
129,42652632
129,36030489
129,36030489
129,228738207
129,42652632
129,2746112688
129,247244594
129,3241709954
129,202733579
129,2408898672
129,28354758
129,42652632
129,2777474069
129,72256070
129,47230280
129,305660827
129,80795321
129,79139232
129,333986545
129,7039722
129,221616396
129,202733579
129,202733579
129,202733579
129,1428918320
129,24885674
129,45205091
129,2427400058
129,36030489
129,14431752
129,36030489
129,79139232
129,79139232
129,79139232
129,2423667950
129,139222822
129,82854784
129,72256070
129,72256070
129,2364035719
130,101516926
130,46867946
130,1203945373
130,1203945373
130,1203945373
130,24885674
130,14224719
130,79255216
130,1704527995
130,1704527995
130,79255216
130,1704527995
130,1704527995
130,1704527995
130,1704527995
130,1704527995
130,1704527995
130,1704527995
130,49083591
130,1704527995
130,79255216
130,1704527995
130,55667577
130,79255216
130,1704527995
130,1704527995
130,1704527995
130,1704527995
130,84389583
130,1704527995
130,35228407
130,1704527995
130,1704527995
130,1704527995
130,79255216
130,1704527995
130,1704527995
130,111554559
130,1704527995
130,1704527995
130,1704527995
130,1704527995
130,1704527995
130,84389583
130,79255216
130,1704527995
130,55667577
130,1127968447
130,55667577
130,25513851
130,233489955
130,15444206
130,1704527995
130,1704527995
130,4007912723
130,1704527995
130,1704527995
130,55667577
130,84389583
130,55667577
130,2806864609
131,24150300
131,240666745
131,24150300
131,3130618241
131,169078217
131,3130618241
131,3130618241
131,3130618241
131,3130618241
131,3130618241
131,3130618241
131,1262033882
131,3130618241
131,3130618241
131,3130618241
131,24150300
131,3130618241
131,3130618241
131,3130618241
131,3130618241
131,3130618241
131,20274912
131,24150300
131,28297965
131,56705748
131,56705748
131,18639734
131,23746926
131,52700860
131,1707855049
131,24150300
131,947546857
131,568171398
131,20274912
131,24150300
132,1364930179
132,1205146927
132,2365424869
132,34003286
132,22191939
132,2205095328
132,87818409
132,44962017
132,2205095328
133,14361155
133,14361155
133,14361155
133,14361155
133,291618268
133,6017542
133,1234333639
133,350527435
133,350527435
133,48339483
133,2163076560
133,143810986
133,48339483
133,186933748
133,90636117
133,961623055
133,20332679
133,1540691875
133,131104852
133,50342678
133,37625123
133,4697285652
133,18181460
133,48261647
133,1187759244
133,20044440
133,1184597126
133,4693646335
133,2358558921
133,1184597126
133,3240396234
133,20044440
133,2295056168
133,1101414445
133,217402665
133,186933748
133,613582776
133,14940354
133,234255694
133,124468712
133,1521116126
133,2187287252
133,1101414445
133,4358711773
133,4693646335
133,1101414445
133,20684715
133,14360516
133,454104861
133,2892719297
133,61740705
133,467519578
133,42338524
133,195997863
133,274684396
133,2768501
133,127180130
133,3294462012
133,22118077
133,195997863
133,6580972
133,61740705
133,61740705
133,107671911
133,4119446079
133,2527700904
133,338985020
133,12763982
133,37628540
133,195997863
133,37892196
